id,age,dist,income,gender,marital_status,target
3605,90,2.104413945,Under $10k,F,S,0
3606,74,4.808909817,"100-149,999",M,S,0
3607,79,19.17208771,"70-79,999",M,M,0
3608,75,3.046392759,,F,S,0
3609,87,3.812814255,"40-49,999",M,M,0
3610,78,17.4505476,"100-149,999",M,M,0
3611,84,6.04890645,"200 - 249,999",M,M,0
3612,74,11.09127835,"60-69,999",F,M,0
3613,86,6.690701654,"100-149,999",M,M,0
3614,77,12.50535995,"10-19,999",M,M,0
3615,66,2.389491682,"40-49,999",F,M,0
3616,89,8.531109557,,F,M,0
3617,68,1.248149478,"50-59,999",F,M,0
3618,91,1.680217936,"20-29,999",F,M,1
3619,65,22.38170717,"10-19,999",F,S,1
3620,78,1.293736885,"50-59,999",M,M,1
3621,73,19.09441017,"60-69,999",M,M,1
3622,83,4.617774798,"50-59,999",M,M,1
3623,79,4.856390657,250k+,M,M,1
3624,77,0.869564656,"30-39,999",F,S,1
3625,86,8.081791693,Under $10k,F,S,1
3626,86,23.43254155,"90-99,999",F,M,0
3627,79,26.18674585,"90-99,999",F,S,0
3628,94,5.634508375,"175 - 199,999",M,S,0
3629,73,6.918369692,"90-99,999",M,S,0
3630,74,15.53763027,"100-149,999",M,M,0
3631,67,6.655371252,"100-149,999",F,M,0
3632,76,11.45151087,"20-29,999",F,S,0
3633,70,5.846781917,,F,,0
3634,80,10.49301088,"10-19,999",F,M,0
3635,72,16.88558502,"30-39,999",F,S,0
3636,68,8.966420912,250k+,M,M,0
3637,69,7.551643363,"20-29,999",M,S,0
3638,72,3.285070082,250k+,F,M,0
3639,86,5.946788164,"10-19,999",M,M,0
3640,70,3.667274325,"90-99,999",M,M,0
3641,72,0.517281756,"30-39,999",M,M,0
3642,68,11.48925722,"90-99,999",M,M,0
3643,70,6.115092384,"90-99,999",M,M,0
3644,77,9.961846413,"90-99,999",F,M,1
3645,83,6.910678122,Under $10k,F,M,1
3646,73,9.002784762,"30-39,999",F,M,1
3647,70,1.043722258,Under $10k,M,S,1
3648,81,22.89145904,"90-99,999",F,M,1
3649,72,4.078154641,"175 - 199,999",M,M,1
3650,72,2.163641861,"90-99,999",M,M,1
3651,84,10.64477078,"90-99,999",F,M,1
3652,84,1.746911155,"10-19,999",F,S,0
3653,69,8.729338526,"20-29,999",F,M,0
3654,69,3.912089174,"100-149,999",M,M,0
3655,81,12.58247411,"90-99,999",F,M,0
3656,71,5.145330809,"200 - 249,999",F,M,0
3657,72,4.755892176,"70-79,999",M,M,0
3658,88,5.33565959,"60-69,999",M,,0
3659,79,3.984135654,"90-99,999",F,M,0
3660,76,6.899006485,"70-79,999",F,M,0
3661,69,3.411324963,"10-19,999",F,M,0
3662,88,2.357799091,"10-19,999",M,S,0
3663,72,5.771927599,250k+,M,M,0
3664,89,1.006487358,,F,,0
3665,77,7.170761571,"60-69,999",F,M,0
3666,86,3.967248581,"10-19,999",M,S,0
3667,86,4.936191508,"30-39,999",M,M,0
3668,73,3.758648779,"100-149,999",M,M,0
3669,65,1.72778511,"90-99,999",M,M,0
3670,68,12.45380086,"40-49,999",M,S,0
3671,82,2.32071758,"70-79,999",M,S,0
3672,91,3.66050685,"100-149,999",F,S,0
3673,82,3.509115207,"90-99,999",M,M,0
3674,65,4.56744878,"70-79,999",F,M,0
3675,87,8.233231326,"50-59,999",F,S,0
3676,65,26.52848478,"175 - 199,999",F,S,0
3677,65,5.596575742,"175 - 199,999",F,M,0
3678,70,1.183228566,"50-59,999",M,S,0
3679,67,19.92525817,"90-99,999",F,M,0
3680,78,4.601849357,250k+,F,M,0
3681,67,2.587720127,"90-99,999",M,M,0
3682,81,8.856103456,Under $10k,M,M,0
3683,68,8.503566162,"90-99,999",M,M,0
3684,78,29.77149097,"50-59,999",F,S,0
3685,67,7.179862091,"175 - 199,999",M,M,0
3686,86,8.201738891,,F,S,0
3687,90,5.962320313,"30-39,999",F,M,0
3688,68,6.327283314,"100-149,999",M,M,0
3689,70,4.748645041,"50-59,999",M,M,1
3690,89,4.395542406,Under $10k,F,M,1
3691,87,22.89142492,"70-79,999",M,M,1
3692,84,10.65375081,"40-49,999",M,M,1
3693,66,5.048022988,"90-99,999",F,M,1
3694,91,1.593768817,"10-19,999",F,M,1
3695,67,1.58151957,"100-149,999",M,M,1
3696,92,9.845047509,"20-29,999",F,S,0
3697,70,8.797254949,"40-49,999",F,S,0
3698,65,18.58646299,"30-39,999",M,S,0
3699,72,10.58497935,"90-99,999",M,M,0
3700,70,18.19864308,"60-69,999",F,M,0
3701,83,3.429016417,"70-79,999",M,S,0
3702,74,28.39378323,"30-39,999",M,M,0
3703,73,3.065019058,"30-39,999",M,S,0
3704,76,10.38442118,,F,S,0
3705,72,8.443039947,"70-79,999",M,S,0
3706,79,1.178925432,"100-149,999",M,M,0
3707,74,6.934354497,,F,,0
3708,74,6.811466414,"90-99,999",M,M,0
3709,84,1.139281479,"30-39,999",M,M,0
3710,72,3.04390394,"70-79,999",M,S,0
3711,75,24.63904079,"10-19,999",M,,0
3712,67,11.77956767,"100-149,999",M,M,0
3713,68,5.970572231,"100-149,999",F,M,0
3714,86,4.562259485,"100-149,999",M,,0
3715,76,22.14975646,"70-79,999",M,M,0
3716,68,3.834010006,"90-99,999",M,M,0
3717,93,4.322887342,"20-29,999",M,S,0
3718,68,6.364436081,"70-79,999",M,M,0
3719,73,10.38759916,"60-69,999",M,M,0
3720,76,1.231396025,"100-149,999",M,M,0
3721,69,3.348758625,"50-59,999",F,S,0
3722,73,1.377127628,"40-49,999",F,M,0
3723,73,6.197301278,"90-99,999",M,M,0
3724,90,6.859917863,"100-149,999",M,M,0
3725,84,17.74000611,"70-79,999",F,M,0
3726,83,13.20609424,"10-19,999",F,S,1
3727,75,19.8874053,"50-59,999",M,M,1
3728,66,6.605413808,"90-99,999",M,M,1
3729,75,9.220956245,"10-19,999",M,M,1
3730,76,9.75379401,"100-149,999",M,M,1
3731,75,2.17496034,"90-99,999",M,S,1
3732,68,2.558577486,"10-19,999",F,S,1
3733,69,2.518420509,"100-149,999",M,S,1
3734,76,7.398009308,"100-149,999",M,S,0
3735,69,21.5864249,"200 - 249,999",M,M,0
3736,84,1.916742482,250k+,F,M,0
3737,78,8.66919315,"100-149,999",M,M,0
3738,65,8.1497268,,M,,0
3739,68,9.139322775,"90-99,999",M,M,0
3740,65,3.745705579,"150 - 174,999",M,M,0
3741,65,10.55444925,,,,0
3742,73,3.628042998,"10-19,999",F,M,0
3743,75,3.954932356,"100-149,999",F,M,0
3744,83,8.867694635,"100-149,999",M,S,0
3745,85,9.507671257,"200 - 249,999",M,S,0
3746,87,7.190786342,"200 - 249,999",M,S,0
3747,76,4.11221096,"50-59,999",F,,0
3748,72,2.881044269,"100-149,999",F,M,0
3749,79,1.626559107,"90-99,999",F,M,1
3750,76,24.4982715,"30-39,999",M,M,1
3751,75,23.02311277,"10-19,999",M,S,1
3752,76,3.001481139,"30-39,999",F,M,1
3753,71,8.478924941,"150 - 174,999",F,S,1
3754,70,3.642428509,"50-59,999",M,M,1
3755,78,3.562519604,"30-39,999",M,M,1
3756,80,2.37257247,"40-49,999",F,M,1
3757,83,0.415921063,"100-149,999",F,M,0
3758,87,12.80208786,"70-79,999",M,M,0
3759,77,2.57243885,"30-39,999",F,M,0
3760,80,6.516508035,"70-79,999",M,M,0
3761,69,1.420573301,"100-149,999",M,,0
3762,88,6.144303126,,F,S,0
3763,72,10.9894058,"90-99,999",F,M,0
3764,69,13.48521206,"70-79,999",F,M,0
3765,87,2.027796892,"20-29,999",M,M,0
3766,74,2.774868925,"30-39,999",M,M,0
3767,71,3.658068738,"40-49,999",F,S,0
3768,69,4.709474343,"20-29,999",F,S,0
3769,79,22.5096116,"10-19,999",M,M,0
3770,72,7.428596343,"100-149,999",M,M,0
3771,69,6.947177442,"90-99,999",M,M,0
3772,86,2.9285273,"100-149,999",M,M,0
3773,82,0.721877608,"10-19,999",F,M,1
3774,79,8.564354451,"40-49,999",M,M,1
3775,74,1.182167655,"90-99,999",M,M,1
3776,77,9.690577281,"30-39,999",M,S,1
3777,74,4.381310751,"175 - 199,999",M,M,1
3778,84,7.747488994,"20-29,999",M,M,1
3779,87,9.157742706,"100-149,999",M,,1
3780,86,12.22280078,"20-29,999",F,S,1
3781,90,7.74830519,,F,,0
3782,72,3.45600304,"150 - 174,999",F,M,0
3783,84,1.04600413,"40-49,999",F,M,0
3784,81,4.981896074,"70-79,999",F,M,0
3785,81,6.586121677,"50-59,999",M,M,0
3786,87,0.773282906,"10-19,999",F,S,0
3787,79,10.82906517,"70-79,999",F,M,0
3788,76,4.008830623,"90-99,999",M,S,0
3789,68,4.736629455,"90-99,999",F,M,0
3790,74,16.51662878,"50-59,999",F,M,0
3791,65,4.934657735,"60-69,999",F,M,0
3792,74,9.520473387,"175 - 199,999",F,M,0
3793,72,2.307652592,"70-79,999",M,M,0
3794,74,5.439802033,,M,M,0
3795,68,7.863325663,250k+,M,M,0
3796,85,0.444364541,"100-149,999",F,M,0
3797,74,3.791561359,"40-49,999",F,S,0
3798,76,4.881928649,"90-99,999",F,M,0
3799,92,8.586488327,"10-19,999",M,,0
3800,69,10.1776397,"10-19,999",F,S,0
3801,93,3.189649284,"70-79,999",F,S,0
3802,72,2.000411369,"90-99,999",M,M,0
3803,78,12.83156197,"20-29,999",M,S,0
3804,72,6.296508567,"10-19,999",F,S,1
3805,78,10.8113731,,F,,1
3806,87,22.48240999,"10-19,999",F,S,1
3807,89,20.01334795,"10-19,999",F,S,1
3808,90,8.836829568,"90-99,999",M,M,1
3809,68,9.519883655,"90-99,999",F,M,0
3810,66,5.016381121,,F,,0
3811,86,3.97580719,"175 - 199,999",M,S,0
3812,73,2.520333614,"100-149,999",F,M,0
3813,74,2.725164296,"70-79,999",M,S,0
3814,69,4.517668969,"175 - 199,999",F,M,0
3815,69,11.88016857,"50-59,999",M,M,0
3816,77,3.271028149,"10-19,999",F,S,0
3817,79,15.56234174,"90-99,999",M,S,0
3818,74,6.846979997,"70-79,999",F,M,0
3819,67,1.879456314,"200 - 249,999",F,S,0
3820,82,7.935412333,,M,,0
3821,70,5.215722476,"30-39,999",M,M,0
3822,66,0.347073958,"60-69,999",M,S,0
3823,74,6.234121406,"90-99,999",F,M,0
3824,72,16.93367252,"90-99,999",F,M,0
3825,82,2.627731427,"90-99,999",M,M,0
3826,85,3.699031777,"30-39,999",F,S,0
3827,78,13.42546341,,M,S,0
3828,94,9.488701633,"60-69,999",M,M,0
3829,93,6.664964217,"40-49,999",F,M,0
3830,85,1.574378285,"50-59,999",F,S,0
3831,66,7.36588143,"100-149,999",F,S,0
3832,74,20.1228651,"90-99,999",M,M,0
3833,89,9.992114038,"10-19,999",F,S,1
3834,76,0.687685746,"20-29,999",F,S,1
3835,65,10.96961903,"100-149,999",M,M,1
3836,90,0.700710744,"50-59,999",F,M,1
3837,90,13.34526337,"20-29,999",M,M,1
3838,75,24.58224735,"50-59,999",F,M,1
3839,72,1.414687478,"70-79,999",F,M,1
3840,68,17.6663337,"70-79,999",F,S,1
3841,68,19.04756332,"60-69,999",M,M,0
3842,74,4.338198123,"90-99,999",F,M,0
3843,67,9.837463421,"100-149,999",F,M,0
3844,67,5.329387817,"175 - 199,999",M,,0
3845,71,1.359857507,"60-69,999",F,S,0
3846,81,14.30225522,"40-49,999",M,M,0
3847,90,0.211664043,,M,,0
3848,68,17.06913628,"60-69,999",M,S,0
3849,68,1.793355903,"100-149,999",F,M,0
3850,75,17.64491239,"40-49,999",F,M,0
3851,73,10.29921153,"20-29,999",M,S,0
3852,66,1.502140787,"100-149,999",F,M,0
3853,67,20.78731082,"90-99,999",M,S,0
3854,73,0.857644929,"90-99,999",M,M,0
3855,83,1.840990164,"90-99,999",F,M,0
3856,79,3.567251467,Under $10k,F,M,1
3857,78,5.145642643,"100-149,999",M,M,1
3858,75,28.6150038,"30-39,999",M,M,1
3859,72,3.043438769,"100-149,999",M,M,1
3860,83,14.75891845,"50-59,999",F,M,1
3861,88,1.744484635,"40-49,999",F,S,1
3862,92,3.760470403,"90-99,999",M,M,1
3863,70,26.87478733,"10-19,999",M,M,1
3864,67,2.264658817,"90-99,999",M,,0
3865,86,2.141867119,"90-99,999",M,S,0
3866,76,3.81926606,"100-149,999",M,M,0
3867,68,17.7933065,"90-99,999",F,M,0
3868,80,11.57022975,"100-149,999",M,M,0
3869,77,2.81695109,"70-79,999",F,S,0
3870,68,6.872560809,"90-99,999",M,M,0
3871,78,6.913950983,,F,,0
3872,67,3.379051699,,F,S,0
3873,78,2.172547421,"20-29,999",F,M,0
3874,71,1.681874627,"90-99,999",M,M,0
3875,72,17.80733672,"100-149,999",F,M,0
3876,93,1.929598096,"10-19,999",F,M,0
3877,68,23.35297533,"90-99,999",F,M,0
3878,85,11.53410978,"90-99,999",M,M,0
3879,80,2.647178355,"90-99,999",F,M,0
3880,89,2.15619521,"30-39,999",M,S,0
3881,66,8.601094747,"90-99,999",F,S,0
3882,71,4.5049494,,F,,0
3883,90,3.553168467,"30-39,999",M,M,0
3884,67,3.998112215,"10-19,999",F,M,0
3885,65,6.179178367,"100-149,999",M,S,0
3886,79,13.8993997,"100-149,999",F,M,0
3887,82,3.910854433,"90-99,999",F,M,0
3888,86,1.415238932,"70-79,999",F,S,0
3889,76,3.080685593,"40-49,999",F,M,0
3890,66,3.724937067,"100-149,999",F,M,0
3891,78,10.24017398,"30-39,999",F,M,0
3892,71,14.55503124,"70-79,999",F,S,0
3893,81,5.814811141,"30-39,999",F,M,0
3894,65,8.177768563,"200 - 249,999",F,M,0
3895,90,4.811111156,"10-19,999",M,S,0
3896,68,4.162166968,"100-149,999",M,S,0
3897,78,1.339795075,"70-79,999",M,S,0
3898,79,3.309125055,"70-79,999",F,S,0
3899,91,7.219728419,"70-79,999",F,M,0
3900,74,13.58310006,"60-69,999",M,S,0
3901,90,2.63707754,"40-49,999",M,S,0
3902,93,6.37287876,"100-149,999",M,M,0
3903,85,3.456428189,"90-99,999",F,M,0
3904,75,5.52877001,,F,S,0
3905,81,1.160942408,"90-99,999",F,M,0
3906,84,7.441179152,"40-49,999",F,S,0
3907,74,6.43045615,"90-99,999",F,M,0
3908,66,4.506643519,,F,,0
3909,89,5.176371938,"40-49,999",F,M,0
3910,69,2.242311574,"90-99,999",M,M,0
3911,83,1.235017525,"70-79,999",F,M,0
3912,72,8.884949367,"150 - 174,999",F,M,0
3913,70,21.23334439,"30-39,999",F,M,0
3914,73,14.39764928,"70-79,999",F,M,0
3915,66,7.28916504,"90-99,999",M,M,0
3916,82,15.85666343,"175 - 199,999",M,S,0
3917,75,2.969790849,"50-59,999",M,M,0
3918,94,1.300140229,"10-19,999",M,M,0
3919,82,5.898372112,"30-39,999",F,S,0
3920,84,7.125468038,"90-99,999",F,M,0
3921,67,12.59510467,"90-99,999",M,M,0
3922,66,2.309894634,"50-59,999",M,S,0
3923,75,4.853935984,"90-99,999",F,M,0
3924,68,6.934975454,"100-149,999",M,S,0
3925,88,4.143006902,"10-19,999",M,M,0
3926,73,1.749882486,"20-29,999",M,S,0
3927,80,3.794189834,Under $10k,F,M,0
3928,77,9.666861048,"50-59,999",,S,0
3929,66,10.04923802,250k+,M,M,0
3930,86,6.862554496,"10-19,999",M,S,0
3931,82,5.320412053,250k+,M,M,0
3932,87,5.775672442,"70-79,999",M,M,0
3933,76,10.82080841,"50-59,999",F,M,0
3934,73,15.37772475,"40-49,999",M,S,0
3935,93,20.77175187,,M,,0
3936,77,11.51331339,"30-39,999",F,,0
3937,65,3.819613856,"20-29,999",F,,0
3938,70,13.04212729,"10-19,999",F,M,0
3939,69,7.687543785,"70-79,999",F,M,0
3940,76,5.92748238,"10-19,999",F,S,0
3941,89,5.328530915,"200 - 249,999",F,M,0
3942,71,11.56191144,,F,S,0
3943,73,6.577852839,"10-19,999",F,M,0
3944,86,5.289302905,"50-59,999",M,S,0
3945,91,12.87076164,"70-79,999",F,M,0
3946,71,8.173636634,"100-149,999",F,M,0
3947,73,7.133310513,"70-79,999",M,M,0
3948,89,17.75664391,"50-59,999",M,M,1
3949,78,3.848730333,Under $10k,F,S,1
3950,82,18.76465414,"90-99,999",M,M,1
3951,83,8.309054984,,M,M,1
3952,89,5.397689525,"175 - 199,999",M,M,1
3953,88,1.36959408,"90-99,999",F,M,1
3954,74,23.1543881,"20-29,999",F,M,1
3955,71,12.29885227,"100-149,999",M,M,1
3956,82,7.116422395,"40-49,999",F,S,0
3957,71,4.478923165,"30-39,999",M,M,0
3958,73,5.047999337,"150 - 174,999",F,M,0
3959,74,11.28121729,"60-69,999",F,M,0
3960,71,13.31609952,"10-19,999",F,S,0
3961,74,1.261208252,"10-19,999",F,S,0
3962,87,18.54443833,,M,,0
3963,91,0.364147596,,M,,0
3964,69,1.056494789,"70-79,999",F,M,0
3965,81,8.861049339,Under $10k,M,M,0
3966,79,7.987506072,"70-79,999",M,M,0
3967,69,2.672435833,"150 - 174,999",M,S,0
3968,78,8.892306968,"70-79,999",F,M,0
3969,77,6.615058079,"100-149,999",M,M,0
3970,77,6.927775669,"100-149,999",M,M,0
3971,73,16.25454959,Under $10k,M,S,1
3972,89,3.47885605,"40-49,999",F,M,1
3973,71,1.531204725,"10-19,999",F,S,1
3974,80,7.453557103,"90-99,999",M,M,1
3975,88,3.634059106,"50-59,999",F,S,1
3976,68,6.245531333,"10-19,999",M,M,1
3977,81,2.816915039,"10-19,999",F,M,1
3978,93,3.957397969,"30-39,999",F,M,0
3979,81,2.084705312,"60-69,999",M,S,0
3980,75,14.7458989,"20-29,999",M,,0
3981,76,4.242940611,Under $10k,F,S,0
3982,83,10.14666145,Under $10k,M,S,0
3983,69,1.54360886,"90-99,999",F,S,0
3984,70,4.103133562,"100-149,999",M,M,0
3985,70,7.88029742,"90-99,999",F,M,0
3986,76,19.77500235,"50-59,999",F,M,0
3987,93,16.18507655,,F,,0
3988,66,5.281959833,"100-149,999",F,M,0
3989,81,3.054329265,"100-149,999",F,M,0
3990,81,1.143754739,"100-149,999",M,S,0
3991,80,5.749972055,"70-79,999",M,M,0
3992,83,4.190606291,"30-39,999",M,M,0
3993,70,15.67008393,"10-19,999",F,S,0
3994,74,5.87252082,"50-59,999",F,M,0
3995,83,25.20043693,,F,,0
3996,70,3.686586901,"90-99,999",F,M,0
3997,68,22.91685728,"100-149,999",M,M,0
3998,76,6.314716588,"70-79,999",M,M,0
3999,67,7.177391134,"100-149,999",F,M,0
4000,87,10.44258949,"40-49,999",M,M,0
